STATE,YEAR,EVENT_COUNT,INJURIES_DIRECT_COUNT,DEATHS_DIRECT_COUNT,DEATHS_INDIRECT_COUNT,DAMAGE_PROPERTY_EVENT_SUM,EVENT
ARKANSAS,2016,87,0,0,0,1165560.0,Winter Storm
ARKANSAS,2017,83,0,0,0,4762750.0,Winter Storm
ARKANSAS,2018,193,0,0,1,27963090.0,Winter Storm
ARKANSAS,2019,89,0,0,0,6942750.0,Winter Storm
ARKANSAS,2020,134,0,0,0,5287560.0,Winter Storm
ARKANSAS,2021,254,0,0,0,133096370.0,Winter Storm
ARKANSAS,2022,262,0,0,0,8894340.0,Winter Storm
CALIFORNIA,1996,82,1,3,0,8957530.0,Winter Storm
CALIFORNIA,1997,171,2,4,0,1543780.0,Winter Storm
CALIFORNIA,1998,268,1,5,0,273232150.0,Winter Storm
CALIFORNIA,1999,281,4,2,0,38612460.0,Winter Storm
CALIFORNIA,2000,181,1,1,0,30734050.0,Winter Storm
CALIFORNIA,2001,405,4,1,0,25485490.0,Winter Storm
CALIFORNIA,2002,183,3,0,0,6563210.0,Winter Storm
CALIFORNIA,2003,187,1,0,0,31653400.0,Winter Storm
CALIFORNIA,2004,181,1,1,0,4468780.0,Winter Storm
CALIFORNIA,2005,173,3,1,0,290530150.0,Winter Storm
CALIFORNIA,2006,173,2,3,0,33540780.0,Winter Storm
CALIFORNIA,2007,203,0,1,1,6434780.0,Winter Storm
CALIFORNIA,2008,240,1,2,1,8076060.0,Winter Storm
CALIFORNIA,2009,140,0,0,1,8967780.0,Winter Storm
CALIFORNIA,2010,267,1,0,2,44209030.0,Winter Storm
CALIFORNIA,2011,174,0,0,0,3947750.0,Winter Storm
CALIFORNIA,2012,150,0,2,0,1530780.0,Winter Storm
CALIFORNIA,2013,57,0,0,0,1113000.0,Winter Storm
CALIFORNIA,2014,76,0,0,1,11238030.0,Winter Storm
CALIFORNIA,2015,78,1,0,1,25578250.0,Winter Storm
CALIFORNIA,2016,163,0,0,1,13875560.0,Winter Storm
CALIFORNIA,2017,186,0,2,0,17228400.0,Winter Storm
CALIFORNIA,2018,314,0,1,4,58528120.0,Winter Storm
CALIFORNIA,2019,491,0,5,11,13964730.0,Winter Storm
CALIFORNIA,2020,275,0,0,3,17911930.0,Winter Storm
CALIFORNIA,2021,470,0,4,0,31461870.0,Winter Storm
CALIFORNIA,2022,136,1,0,0,455150.0,Winter Storm
COLORADO,1996,641,2,2,0,30205830.0,Winter Storm
COLORADO,1997,671,1,9,0,47221310.0,Winter Storm
COLORADO,1998,391,1,3,0,269870120.0,Winter Storm
COLORADO,1999,347,1,0,0,15589080.0,Winter Storm
COLORADO,2000,313,0,0,0,40355680.0,Winter Storm
COLORADO,2001,301,0,0,0,18354840.0,Winter Storm
COLORADO,2002,260,0,0,0,13916150.0,Winter Storm
COLORADO,2003,424,1,0,0,29926140.0,Winter Storm
COLORADO,2004,466,0,1,0,39067020.0,Winter Storm
COLORADO,2005,552,0,1,0,17671900.0,Winter Storm
COLORADO,2006,586,0,0,2,166247240.0,Winter Storm
COLORADO,2007,562,0,0,0,69135060.0,Winter Storm
COLORADO,2008,633,0,0,1,324159340.0,Winter Storm
COLORADO,2009,630,0,0,3,352320150.0,Winter Storm
COLORADO,2010,592,0,0,0,344017090.0,Winter Storm
COLORADO,2011,657,0,0,2,75354740.0,Winter Storm
COLORADO,2012,439,0,0,0,41749080.0,Winter Storm
COLORADO,2013,576,0,0,0,44677460.0,Winter Storm
COLORADO,2014,524,0,0,1,44572590.0,Winter Storm
COLORADO,2015,480,0,0,0,18979370.0,Winter Storm
COLORADO,2016,429,0,0,0,102226280.0,Winter Storm
COLORADO,2017,404,0,0,0,38876400.0,Winter Storm
COLORADO,2018,408,0,0,0,283652030.0,Winter Storm
COLORADO,2019,613,0,2,3,63775650.0,Winter Storm
COLORADO,2020,484,0,0,1,45864560.0,Winter Storm
COLORADO,2021,373,0,0,0,540511370.0,Winter Storm
COLORADO,2022,270,0,0,0,11698400.0,Winter Storm
CONNECTICUT,1996,80,0,0,0,3682750.0,Winter Storm
CONNECTICUT,1997,29,0,1,0,280030.0,Winter Storm
CONNECTICUT,1998,13,0,0,0,575250.0,Winter Storm
CONNECTICUT,1999,24,0,0,0,285000.0,Winter Storm
CONNECTICUT,2000,37,0,0,0,577500.0,Winter Storm
CONNECTICUT,2001,47,0,0,0,26070530.0,Winter Storm
CONNECTICUT,2002,28,0,0,0,553060.0,Winter Storm
