STATE,YEAR,EVENT_COUNT,INJURIES_DIRECT_COUNT,DEATHS_DIRECT_COUNT,DEATHS_INDIRECT_COUNT,DAMAGE_PROPERTY_EVENT_SUM,EVENT
HAWAII,2010,15,1,0,0,525280.0,Wildfire
HAWAII,2011,9,0,0,0,75250.0,Wildfire
HAWAII,2012,17,0,0,0,325000.0,Wildfire
HAWAII,2013,10,0,0,0,255000.0,Wildfire
HAWAII,2014,8,0,0,0,252750.0,Wildfire
HAWAII,2015,16,1,0,0,30000.0,Wildfire
HAWAII,2016,17,0,0,0,50250.0,Wildfire
HAWAII,2017,13,0,0,0,2752500.0,Wildfire
HAWAII,2018,10,2,0,0,2525250.0,Wildfire
HAWAII,2019,9,0,0,0,25250.0,Wildfire
HAWAII,2020,5,0,0,0,0.0,Wildfire
HAWAII,2021,3,0,0,0,2500.0,Wildfire
HAWAII,2022,1,0,0,0,0.0,Wildfire
IDAHO,1996,12,0,0,0,55000.0,Wildfire
IDAHO,1997,5,0,0,0,2525000.0,Wildfire
IDAHO,1998,7,0,0,0,30000.0,Wildfire
IDAHO,1999,4,0,0,0,0.0,Wildfire
IDAHO,2000,17,0,0,0,1025000.0,Wildfire
IDAHO,2001,5,1,0,0,250000.0,Wildfire
IDAHO,2002,5,0,0,0,0.0,Wildfire
IDAHO,2003,15,0,1,0,527530.0,Wildfire
IDAHO,2005,10,0,0,0,300000.0,Wildfire
IDAHO,2006,21,0,0,0,802500.0,Wildfire
IDAHO,2007,20,0,0,0,525000.0,Wildfire
IDAHO,2008,6,0,1,0,25000.0,Wildfire
IDAHO,2010,11,0,0,0,277530.0,Wildfire
IDAHO,2011,10,0,0,0,2750030.0,Wildfire
IDAHO,2012,27,0,0,0,507500.0,Wildfire
IDAHO,2013,20,0,0,0,2527750.0,Wildfire
IDAHO,2014,8,0,0,0,2750.0,Wildfire
IDAHO,2015,24,0,0,1,327530.0,Wildfire
IDAHO,2016,37,0,0,0,562560.0,Wildfire
IDAHO,2017,29,0,0,0,75500.0,Wildfire
IDAHO,2018,27,0,0,0,2750.0,Wildfire
IDAHO,2019,15,0,0,0,80000.0,Wildfire
IDAHO,2020,24,0,0,0,562500.0,Wildfire
IDAHO,2021,16,3,0,0,275000.0,Wildfire
IDAHO,2022,4,0,0,0,0.0,Wildfire
ILLINOIS,1996,1,0,0,0,0.0,Wildfire
ILLINOIS,2003,4,0,0,0,275000.0,Wildfire
ILLINOIS,2007,2,0,0,0,0.0,Wildfire
ILLINOIS,2009,1,0,0,0,0.0,Wildfire
ILLINOIS,2010,1,0,0,0,0.0,Wildfire
